BAD QUERY
43.625,41,47,8
NO DATA
42.3333,40,44,3
41,41,41,1
42,42,42,1
43.4286,41,46,7
BAD QUERY
44.8889,40,49,9
44.5143,40,49,35
44.8182,41,49,11
BAD QUERY
44.6667,40,49,12
BAD QUERY
45.3182,40,49,22
43.9565,40,49,23
44.8824,41,49,17
44.7273,40,49,11
44.7778,40,49,36
43.875,40,47,8
45.45,41,49,20
BAD QUERY
45.3182,40,49,22
BAD QUERY
44.1667,40,49,24
BAD QUERY
42,42,42,1
45,41,48,9
44.3,41,48,10
43,43,43,1
44.6667,41,47,6
43.4444,40,47,9
44.3333,40,49,3
43.5,40,49,6
44.1818,40,48,11
43.5,41,46,2
BAD QUERY
43.8333,41,46,6
42.6,40,46,5
44.2,40,49,5
44,40,46,4
42.3333,40,44,3
49,49,49,1
44.6471,40,49,17
BAD QUERY
44.4688,40,49,32
46,43,49,2
44.3333,40,49,18
44.6,41,49,5
45.2222,40,49,18
BAD QUERY
44.3333,41,49,6
44.5,40,49,16
46,41,49,3
44.6512,40,49,43
44.3333,41,48,15
45.4737,40,49,19
44.0256,40,49,39
44.44,40,49,25
43.3333,41,46,3
46,46,46,1
40,40,40,1
44.2308,40,49,13
43.8,41,49,20
43.5,40,47,2
47.1429,42,49,7
45.1818,40,49,11
BAD QUERY
BAD QUERY
44.8,40,49,30
42.3333,40,47,3
44.1957,40,49,46
46,43,49,7
44.5385,40,49,39
43.4444,40,47,9
46.8,42,49,5
44.3333,40,49,24
42.4,40,47,5
45.7273,40,49,11
43.9737,40,49,38
BAD QUERY
44.5641,40,49,39
44.5,41,49,12
44.2,41,49,25
BAD QUERY
44.9091,40,49,11
44.25,41,46,4
44.3571,40,49,42
44.4737,40,49,19
44.5143,40,49,35
44.75,40,49,28
43.2143,40,49,14
44,41,49,19
BAD QUERY
44.7333,41,49,15
44.2,40,49,10
44.425,40,49,40
BAD QUERY
47,44,49,3
43.5714,41,47,7
BAD QUERY
44.7419,40,49,31
44.7692,40,49,13
44.55,41,49,20
45.875,43,49,8
BAD QUERY
44.375,40,49,40
46.6,43,49,5
44.4848,40,49,33
45.1429,40,49,21
44.875,40,49,16
46,43,49,8
44.8,40,49,15
44.8,40,49,15
43.25,41,49,4
44.2143,40,49,14
44.7857,40,49,28
43.75,40,49,4
44.6061,40,49,33
44.1724,40,49,29
44.625,40,49,32
44.1935,40,49,31
45.6667,41,49,6
44.0278,40,49,36
BAD QUERY
41,41,41,1
44.3611,40,49,36
44.1,41,49,20
45.0625,41,49,16
47.25,40,49,8
43,43,43,1
44,44,44,1
48,48,48,1
44.6875,41,49,16
43.5217,40,49,23
44.2308,40,49,39
43.75,40,49,8
BAD QUERY
44.5882,40,49,51
44.3214,40,49,28
45.0417,40,49,24
43,43,43,1
44.6667,40,49,27
45.2,40,49,15
BAD QUERY
43.5,41,46,2
BAD QUERY
49,49,49,1
43.125,40,47,16
43.7143,41,46,14
44.75,42,47,4
44.5,41,49,14
45.375,41,49,8
44,44,44,1
44.625,40,48,8
45.7857,40,49,14
44.05,40,49,20
44.4138,40,49,29
44.5385,41,49,13
44.5556,41,49,9
BAD QUERY
44,44,44,1
44.8333,40,49,12
43.6087,40,49,23
41,41,41,1
44.2333,40,49,30
45,40,49,17
44.6,41,48,5
BAD QUERY
BAD QUERY
44.5882,40,49,34
44.1111,40,48,9
43,43,43,1
43.9231,41,46,13
45.1923,40,49,26
44.4444,40,49,27
47,43,49,3
BAD QUERY
44.9167,40,49,12
44,40,49,8
44.7317,40,49,41
43,43,43,1
44.0476,40,49,21
BAD QUERY
BAD QUERY
45.75,43,49,4
BAD QUERY
BAD QUERY
44.875,40,49,16
44.2941,41,48,17
45,40,49,27
44.92,40,49,25
45,45,45,1
BAD QUERY
44.1379,40,49,29
43.8,40,49,15
44,44,44,1
46,46,46,1
49,49,49,1
45.5714,41,49,7
44,44,44,1
BAD QUERY
42,42,42,1
43.6667,41,46,6
44.6667,43,46,3
44.5833,41,48,12
43.2222,40,49,9
44.5909,40,49,22
BAD QUERY
43.6,41,46,5
43.75,40,49,8
BAD QUERY
44.5789,40,49,38
45.0357,40,49,28
44.1212,40,49,33
47.4,43,49,5
45,40,49,17
44.1111,40,49,36
43.7917,40,49,24
43,43,43,1
44,40,49,17
45.0833,41,49,12
45.7,43,49,10
BAD QUERY
42.75,40,47,4
44.4,40,49,20
BAD QUERY
44.3913,40,49,23
BAD QUERY
BAD QUERY
44.6078,40,49,51
43.8182,41,47,11
44.75,40,49,36
43.25,40,46,4
44.8,43,47,5
45.3333,43,48,9
45.1538,40,49,13
43.5882,40,49,17
43.5,43,44,2
44.2162,40,49,37
43.5,42,45,2
44.6667,40,49,33
44.2,41,46,5
46.1429,40,49,7
47.1429,42,49,7
44.9655,40,49,29
BAD QUERY
44.4167,40,48,12
44.4571,40,49,35
BAD QUERY
44,41,46,5
45.1875,40,49,16
BAD QUERY
44.55,40,49,20
44,41,49,12
44.5882,41,49,17
45.1667,40,49,18
45.2105,40,49,19
BAD QUERY
44,40,49,10
44.1538,40,49,13
44.2308,40,49,13
41,41,41,1
42,42,42,2
BAD QUERY
46,43,49,6
45,40,49,17
44,40,49,27
44.1667,41,48,18
45,41,49,15
44.9688,40,49,32
44.9,40,49,20
46,45,47,2
41,41,41,2
BAD QUERY
44.1818,40,49,11
44.125,41,48,8
44.3333,42,46,3
44.7674,40,49,43
44.5,43,46,4
47,47,47,1
44.0667,40,49,30
44.6364,41,49,11
BAD QUERY
45,42,49,3
44.8333,40,49,18
43.7143,40,49,7
45.5833,40,49,24
45,42,49,5
45,40,49,16
40,40,40,2
43.7222,40,49,18
44.5714,40,49,28
44,41,46,5
44.3529,40,49,17
45,40,49,8
45.5,43,49,6
44.1154,40,49,26
43.4,41,46,5
48.5,48,49,2
42,41,43,2
44.7059,40,49,17
44.5532,40,49,47
44.1579,40,49,19
47.1429,42,49,7
45.04,40,49,25
48,48,48,1
44.8824,41,49,17
44.7391,40,49,23
44.0833,41,49,12
44.1538,41,49,13
BAD QUERY
44.9167,40,49,36
48.5,48,49,2
44.7692,41,48,13
44.8,40,49,5
44.6471,40,49,17
44.5882,40,49,17
44.3333,40,49,3
43,43,43,1
43.1667,41,45,6
44.6061,40,49,33
BAD QUERY
44,40,49,15
43.8333,40,49,24
47.2857,40,49,7
44.5455,40,49,44
46,43,49,6
44.75,40,49,36
44.1,41,48,10
BAD QUERY
44.5455,41,48,11
43.8889,40,47,9
BAD QUERY
44.75,40,49,20
44.6471,40,49,17
41,41,41,1
BAD QUERY
43.4,41,46,5
BAD QUERY
44.6875,40,49,16
44.7895,40,49,19
45.0357,40,49,28
44,41,48,8
46.75,44,49,4
44.1053,40,49,19
42.8333,41,46,6
44.1429,40,49,21
43,43,43,1
45.375,40,49,16
44.2593,40,49,27
NO DATA
45,40,49,13
43.9,41,46,10
45.5,41,49,8
BAD QUERY
44.6757,40,49,37
BAD QUERY
44.1429,41,47,7
44.7143,41,49,14
BAD QUERY
44.425,40,49,40
45.0556,40,49,18
44.6667,44,46,3
BAD QUERY
49,49,49,1
44.25,41,47,8
NO DATA
BAD QUERY
44.6667,41,48,12
46,40,49,13
43.75,41,49,8
44.125,40,49,16
BAD QUERY
44.1143,40,49,35
43,41,45,3
45,40,49,16
BAD QUERY
44.7059,40,49,17
45.8571,42,49,7
46.6,43,49,5
43.5455,41,49,11
BAD QUERY
45.4783,40,49,23
44.4167,40,49,24
44.2941,40,49,17
41.6667,41,43,3
44.75,40,49,12
44.6471,40,49,34
44.4902,40,49,51
44.6429,41,49,14
46.5,42,49,4
BAD QUERY
44.9333,41,49,15
44.1429,40,49,28
BAD QUERY
44.8571,41,49,14
44,41,47,9
44.7333,41,49,15
BAD QUERY
44.75,40,49,40
44,40,49,8
44.0909,41,49,11
44.7857,40,49,28
47.1667,40,49,6
45.0833,40,49,12
44.7692,41,49,13
44.6,40,49,15
45,42,48,2
BAD QUERY
44.3846,41,48,13
44.6471,40,49,34
45.45,41,49,20
45.3846,41,49,13
45.875,43,49,8
43.5882,40,49,17
44.5455,40,49,22
45.9,41,49,10
41.5,41,42,2
47,46,48,2
45,41,48,4
46.8333,42,49,6
45.5,41,49,10
45.0909,40,49,22
46.2857,43,49,7
45.2,40,49,15
44.5882,40,49,34
47,47,47,1
44,42,46,4
41,41,41,1
BAD QUERY
44.6333,40,49,30
47,47,47,1
BAD QUERY
44.6316,41,49,19
44.75,40,49,32
BAD QUERY
46,43,49,2
BAD QUERY
44.3333,40,49,21
44.3333,44,45,3
44.8182,40,49,33
45.5455,41,49,11
43.7143,41,49,14
46.6,43,49,5
43.875,41,49,8
NO DATA
BAD QUERY
46,46,46,1
44.6047,40,49,43
44,40,49,26
44.1739,40,49,23
44.4667,40,49,15
BAD QUERY
43.8,42,49,5
44.2941,40,49,17
BAD QUERY
43.9048,40,49,21
44.4231,40,49,26
44,40,49,6
46,46,46,1
44.069,40,49,29
44,41,46,12
44.6,40,49,30
BAD QUERY
44,44,44,1
44.5,42,47,2
44.6923,40,49,39
40,40,40,1
BAD QUERY
BAD QUERY
49,49,49,1
44,41,47,5
48,48,48,1
44.2162,40,49,37
47.5,47,48,2
44.5405,40,49,37
44.3333,40,49,27
BAD QUERY
BAD QUERY
48,48,48,1
44.1111,41,46,9
43.5,41,46,2
43.6429,41,48,14
43.5385,40,49,13
45.4737,40,49,19
BAD QUERY
44.0588,40,49,34
44.0833,40,49,36
45.2,41,48,5
44.9231,40,49,13
44.5,40,49,48
BAD QUERY
45,40,49,17
44.7955,40,49,44
44.1739,40,49,23
46.5,42,49,4
44.5,40,49,34
44.7059,40,49,17
BAD QUERY
44.2174,40,49,46
44.6316,40,49,19
43.8889,41,49,9
44.0833,41,49,12
BAD QUERY
43.25,41,46,4
43.6,41,49,15
45.5714,41,49,7
44.7143,40,49,14
44.25,42,47,4
44.7241,40,49,29
43.8333,40,48,12
45.2727,41,49,11
BAD QUERY
45.1429,40,49,14
45.4,40,49,10
43.875,40,48,8
44.5,40,49,18
46.375,40,49,8
BAD QUERY
BAD QUERY
44.069,40,49,29
44.4,41,49,5
44.5106,40,49,47
44.3333,40,49,30
45.0833,40,49,12
44.1667,40,49,18
BAD QUERY
44.7857,40,49,42
43,41,45,2
46,46,46,1
44.8824,40,49,17
45,40,49,23
43.5,40,49,22
43.125,41,46,8
45.375,40,49,8
48,48,48,1
44.6667,40,49,21
44.4,41,49,5
44.3333,40,49,12
BAD QUERY
43.6,41,48,5
45.5714,41,49,21
44,41,49,19
43.8889,41,46,9
44,40,49,11
44.8182,40,49,11
44,41,48,3
44,41,48,15
BAD QUERY
45.1429,42,49,7
43.8125,40,49,16
47,47,47,1
44.7308,40,49,26
45,40,49,15
44.8667,41,49,15
44.5143,40,49,35
44.5556,40,49,9
43.4545,40,47,11
42,40,44,2
44.2857,40,49,7
44.3784,40,49,37
42.6667,41,45,3
46,46,46,1
44.6122,40,49,49
44.4571,40,49,35
44.4118,40,49,34
44.4902,40,49,51
44.6154,41,49,13
45.0571,40,49,35
44.2581,40,49,31
44.3333,41,49,6
44.4375,40,49,16
BAD QUERY
46,45,47,2
BAD QUERY
44.3571,40,49,42
43.3333,41,46,6
41,41,41,1
45.4,41,49,5
43,40,49,3
BAD QUERY
44.35,40,49,20
46,46,46,1
44.9444,40,49,36
45.75,40,49,12
43.5,41,46,2
43.625,40,49,8
43.75,41,47,4
44.2105,41,49,19
44,40,49,4
44.4062,40,49,32
45.1,40,49,10
BAD QUERY
44.1364,40,49,22
44.8,40,49,15
45.9091,40,49,11
44,41,49,11
43.8947,41,49,19
44.325,40,49,40
44.6042,40,49,48
44.3939,40,49,33
47,46,48,3
44.75,43,48,8
44.5625,40,49,16
44.75,40,49,12
BAD QUERY
43.4286,40,49,7
44.75,40,49,16
44.1538,40,49,26
44.6,40,49,15
46.6,42,49,5
44.6667,43,47,3
44.6923,41,48,13
44.8333,40,49,30
43.1333,40,49,15
44.6591,40,49,44
BAD QUERY
NO DATA
44.6667,44,46,3
45.1111,41,49,9
46.5,45,48,2
44,43,45,2
BAD QUERY
45,44,46,2
BAD QUERY
BAD QUERY
45.3333,41,49,12
45.2308,40,49,13
44.2632,40,49,38
44.625,40,49,8
45,43,47,3
44.75,40,49,40
44.6667,40,49,36
45.25,40,49,16
44.5667,40,49,30
44.1613,40,49,31
44.25,40,49,32
44.4595,40,49,37
44.8889,40,49,9
BAD QUERY
44.4,41,48,5
BAD QUERY
43.9459,40,49,37
43.5,41,46,2
45.0833,40,49,12
44.8571,41,49,14
49,49,49,1
45.2222,40,49,9
45.1923,40,49,26
BAD QUERY
46.3333,43,49,6
44.6316,41,49,19
BAD QUERY
44.1034,40,49,29
44.25,41,46,4
44.7857,40,49,28
44.0541,40,49,37
40,40,40,1
44.4318,40,49,44
44.75,40,49,12
45.5556,42,49,9
BAD QUERY
BAD QUERY
45.5,42,49,2
44.5714,40,49,42
42.75,41,44,4
43,43,43,1
45.75,40,49,8
45.6667,40,49,9
43.6,41,48,5
44.6765,40,49,34
45.125,41,49,8
BAD QUERY
BAD QUERY
46.2857,43,49,7
44,41,49,12
44.4571,40,49,35
45.0625,41,49,16
45.2308,40,49,13
45.45,41,49,20
46,46,46,1
47,46,48,2
44.8857,40,49,35
BAD QUERY
43.2,40,49,5
43.6667,40,47,6
45.2857,41,49,7
48,48,48,1
44.1034,40,49,29
BAD QUERY
41,41,41,1
46.25,44,48,4
BAD QUERY
43.8571,40,48,7
44.561,40,49,41
43,43,43,1
44.6552,40,49,29
44.5714,41,48,14
43.8571,41,49,7
BAD QUERY
44.4,41,49,25
44.3793,40,49,29
45.125,41,49,8
45.04,40,49,25
44.6667,41,49,12
45.1429,40,49,21
BAD QUERY
44.3043,40,49,23
46,46,46,1
44.2857,40,49,21
BAD QUERY
43.4667,41,47,15
45.5833,40,49,12
45.6667,40,49,3
43.4444,40,47,9
BAD QUERY
41,41,41,1
46.2,43,49,10
43.625,41,49,16
45.1,40,49,10
44.1364,40,49,44
45.1429,40,49,7
43.5,41,46,4
43.4615,40,49,13
44.6136,40,49,44
43.75,40,49,20
44.4,41,48,5
45,43,46,3
43.8889,40,49,18
46,43,49,8
43.973,40,49,37
BAD QUERY
44.5,41,48,2
46,46,46,1
44.2273,40,49,22
43.8889,40,47,9
BAD QUERY
43,41,46,9
42,41,43,2
44.5278,40,49,36
45.5714,43,48,7
BAD QUERY
44.6,40,49,15
BAD QUERY
42.5,41,46,4
BAD QUERY
43.8,42,49,5
44.25,42,49,4
44.9565,40,49,23
BAD QUERY
44.1,40,49,30
43.8333,41,49,12
45.3913,40,49,23
43.1667,40,47,6
44.9,40,49,20
44.62,40,49,50
46,41,49,7
44.4545,41,48,11
44.1364,40,49,22
44.6,40,49,35
44,44,44,1
NO DATA
41.5,41,42,2
44.2308,40,49,39
44,41,48,8
BAD QUERY
44.4286,40,49,7
45.4375,40,49,16
44.5789,40,49,38
43.8571,41,49,14
BAD QUERY
44.3333,40,48,6
46,46,46,2
BAD QUERY
44.3333,40,49,18
46.7143,43,49,7
45,44,46,2
44.5769,40,49,26
49,49,49,1
45.875,43,49,8
48,48,48,1
48,48,48,1
40,40,40,1
44.1667,40,49,24
44.6341,40,49,41
47,47,47,1
44.7308,40,49,26
BAD QUERY
44.5,42,49,6
BAD QUERY
44.7,40,49,10
44.3333,40,48,6
BAD QUERY
BAD QUERY
44.5455,40,49,11
44.3571,40,49,42
BAD QUERY
43.9375,40,49,16
BAD QUERY
BAD QUERY
46,43,49,6
42,42,42,1
BAD QUERY
44,41,46,3
44.5556,41,49,9
45.6,41,48,5
BAD QUERY
44.3125,40,49,16
44.1212,40,49,33
43.5217,40,49,23
44.44,40,49,25
44.9091,40,49,11
44.5,40,49,32
45.8,40,49,5
43.96,40,49,25
45,41,48,8
45,44,47,3
44.4,40,49,20
43.7778,41,47,9
44.7273,40,49,22
43.8571,40,47,7
45,40,49,10
43.8333,41,49,12
45.0769,40,49,13
45.25,40,49,20
44.5556,40,49,9
44.6923,40,49,26
BAD QUERY
44.25,40,48,8
44.9167,40,49,24
44.0588,41,48,17
44,44,44,1
44.5625,40,49,32
43.3333,40,49,9
44.9474,40,49,19
43.6923,40,49,13
44,42,46,4
BAD QUERY
BAD QUERY
44.625,41,49,8
44.8235,40,49,34
44.5938,40,49,32
47.3333,46,49,3
BAD QUERY
45.7,41,49,10
44.7692,41,49,13
42,40,45,3
44.4,40,49,15
43.8571,41,49,14
42,42,42,1
44.1538,41,49,13
43.0667,40,49,15
BAD QUERY
43.3333,41,46,3
44.5294,41,48,17
BAD QUERY
BAD QUERY
44.8,43,47,5
BAD QUERY
BAD QUERY
BAD QUERY
44.75,41,49,12
44.0625,40,49,16
43,41,46,5
BAD QUERY
BAD QUERY
43.8889,40,49,9
42.6667,40,46,3
44,44,44,1
44.8182,40,49,33
45.1429,40,49,7
BAD QUERY
44.6176,40,49,34
44.0667,40,49,30
44.4,41,47,5
45.0833,40,49,12
43.96,40,49,25
41,41,41,1
44.1667,41,48,12
44.8095,41,49,21
BAD QUERY
44.4054,40,49,37
45.125,40,49,16
45.6667,43,49,9
42.5,42,44,4
42,42,42,1
44.6875,41,49,16
44.1111,40,49,36
43.7333,40,48,15
40,40,40,1
45.2857,40,49,14
43.6667,41,46,3
BAD QUERY
45,41,47,4
44.7778,40,49,18
45.2727,41,49,11
BAD QUERY
49,49,49,1
45.625,41,49,8
44.7368,40,49,19
44.2593,40,49,27
44.6,40,49,15
44.25,42,49,4
44.6458,40,49,48
44.8947,40,49,19
43.6667,40,47,6
44.1,41,46,10
45.4286,40,49,7
43.963,40,49,27
43.5714,41,46,7
43.4,41,49,5
44,40,49,4
44.0571,40,49,35
44.4167,40,49,24
44.2,40,49,20
46.6,43,49,5
44.1429,40,49,35
44.5556,41,49,9
48,48,48,1
BAD QUERY
45,41,49,15
40,40,40,1
43.2,41,45,5
44.0667,40,49,15
BAD QUERY
44.3488,40,49,43
BAD QUERY
44.5714,41,49,21
46.6667,43,49,6
45.1538,41,49,13
44.2174,40,49,23
44.35,40,49,20
47.3333,44,49,6
44,40,49,11
44.2381,40,49,21
44.0909,41,49,11
BAD QUERY
44.5769,40,49,26
45.125,40,49,8
44,41,49,3
45.4,40,49,25
42.6667,41,45,3
44.65,40,49,20
47,46,48,2
45.0909,40,49,22
44.46,40,49,50
44.6667,40,49,18
43,40,49,13
BAD QUERY
43.5238,40,49,21
43.9412,41,49,17
44,40,48,14
45.7,43,49,10
44.5,41,48,2
44.9375,40,49,16
45,45,45,1
45.5,43,48,2
44.7857,40,49,28
44.439,40,49,41
45.3846,40,49,13
45.3333,42,47,3
43.8,40,48,15
45.4,41,49,25
43.9,41,46,10
44.7143,40,49,35
44.1667,40,49,18
43.75,40,49,8
44.5,41,49,12
44.1111,41,48,9
44.28,40,49,25
BAD QUERY
47,43,49,3
45.4444,41,49,9
41.5,41,42,2
45.35,40,49,20
44.8,40,49,15
BAD QUERY
44.5278,40,49,36
44.8824,41,49,17
44.9565,40,49,23
45.75,42,49,4
BAD QUERY
44.3846,40,49,13
44.8824,40,49,17
44,41,49,17
46,40,49,11
49,49,49,1
44,40,49,7
45.5,42,49,2
44.7576,40,49,33
BAD QUERY
BAD QUERY
44.3043,41,49,23
44.3846,41,48,13
BAD QUERY
BAD QUERY
44.6875,41,49,16
44.6471,40,49,34
43.5714,40,49,14
44.7292,40,49,48
44.2414,40,49,29
44,41,48,6
45.75,40,49,8
BAD QUERY
44.4167,40,49,24
BAD QUERY
43.1818,41,46,11
44.5556,40,49,18
BAD QUERY
BAD QUERY
43.9167,41,46,12
44,41,49,18
43.25,40,47,4
44.1429,40,49,14
44.8824,41,49,17
BAD QUERY
45.6154,40,49,13
44.6667,40,49,6
44.8947,40,49,19
44.1667,40,49,18
45.4444,41,49,9
BAD QUERY
41,41,41,1
44.5,40,49,20
BAD QUERY
44.1481,40,49,27
44.5938,40,49,32
48,47,49,3
44.0278,40,49,36
44.2903,40,49,31
44,40,49,20
43.5,41,46,8
45.3333,41,49,9
44.5,44,45,2
44.7647,40,49,34
44,40,48,2
43.6667,41,48,3
BAD QUERY
44.2273,40,49,22
43.8889,41,46,9
44.7778,40,49,9
BAD QUERY
44.75,40,49,40
BAD QUERY
43.5909,40,49,22
44.1143,40,49,35
45,41,49,8
43.85,40,49,20
43.875,41,46,8
44.4286,41,48,7
43.5,41,46,2
BAD QUERY
43.625,41,49,8
44.4286,41,49,21
44.6552,40,49,29
44.8667,40,49,15
45.2,41,49,10
BAD QUERY
48,48,48,1
44.1111,40,49,36
43.625,40,49,8
44.6364,40,49,33
45.0833,40,49,12
44.1667,40,48,18
45.2727,41,49,11
44.5882,41,49,17
45.5,42,48,4
44.3488,40,49,43
45.4,40,49,5
47,47,47,1
44.6364,40,49,11
46.6,43,49,5
BAD QUERY
44.6216,40,49,37
45,40,49,8
45.2727,40,49,11
45.3333,40,49,9
47,46,48,2
44.8,40,49,15
BAD QUERY
44.8438,40,49,32
44.76,40,49,25
44.0625,40,49,16
44.7447,40,49,47
46.4,44,49,5
46,46,46,1
44.2174,40,49,23
BAD QUERY
44.5278,40,49,36
45.4118,40,49,17
BAD QUERY
48.5,48,49,4
43,41,46,5
43.95,40,49,20
44.15,40,49,20
44.1765,40,49,17
43.6364,40,49,11
44.5385,40,49,13
44.05,40,49,20
48,47,49,2
44.6774,40,49,31
44.0357,40,49,28
44.7059,40,49,17
44.65,40,49,40
44.125,41,48,8
43.95,40,49,20
44.4545,40,48,11
45.2857,40,49,7
43.95,41,49,20
45,42,49,3
45.5,42,49,2
44.8,41,49,10
44.5476,40,49,42
BAD QUERY
43.7143,41,49,14
44.25,40,49,20
43.875,41,47,8
44.5745,40,49,47
BAD QUERY
45.125,41,49,8
44.8529,40,49,34
46,43,49,2
44.6364,41,49,11
44.6,41,48,15
49,49,49,1
43.7692,40,49,26
45.3333,40,49,9
45.25,44,47,4
44.7241,40,49,29
44.5625,40,49,32
45.45,41,49,20
BAD QUERY
44.1111,41,46,9
44.8,40,49,20
44.1818,41,49,11
43.4545,40,49,11
44.625,41,49,8
44.6,40,49,15
43.5,40,48,8
BAD QUERY
44.3478,41,49,23
43.95,40,48,20
44.1905,40,49,21
45.2727,40,49,11
43.96,40,49,25
BAD QUERY
BAD QUERY
44.5455,40,49,22
44,40,49,4
46,42,49,3
44.2174,40,49,23
44.2222,40,49,9
BAD QUERY
44.55,41,49,20
44.25,41,46,4
45.1538,41,49,13
BAD QUERY
45.5,43,49,6
43.8947,41,49,19
44.1111,40,48,9
43.4,40,47,5
BAD QUERY
45.35,40,49,20
49,49,49,1
44.8333,40,49,12
BAD QUERY
43.75,41,46,4
44.24,40,49,25
45.2727,41,49,11
44.3846,40,49,26
BAD QUERY
BAD QUERY
44.2222,40,49,9
44.9167,40,49,12
44.5,40,48,6
44,41,46,6
46,46,46,1
43.6667,41,47,6
44,40,49,7
44.5854,40,49,41
45.2857,40,49,7
45.4167,40,49,12
42.8,40,46,5
BAD QUERY
44.4375,40,49,32
44.0909,40,49,11
44.8,43,47,5
45.5,42,49,2
NO DATA
BAD QUERY
44.6364,40,49,11
44.75,42,47,4
BAD QUERY
44.1667,40,49,18
BAD QUERY
44.6875,40,49,48
44.2,41,49,5
45.1,41,49,10
45.5,43,49,6
44.1818,40,49,22
45.375,40,49,8
44.4091,40,49,22
44.1111,41,48,9
45.3529,40,49,17
44.3333,42,46,3
44.2,41,49,25
NO DATA
BAD QUERY
44,42,46,4
46,41,49,3
BAD QUERY
45.5455,40,49,11
44.1667,40,49,36
44.52,40,49,25
43.875,41,49,8
45.3889,40,49,18
43.625,41,46,8
44.1,41,47,10
44.1538,41,49,13
44.6316,40,49,19
44.0833,40,49,36
BAD QUERY
BAD QUERY
44.5,41,48,4
44.75,40,49,4
44.1481,40,49,27
43.6667,41,48,3
44.2174,40,49,23
46,43,49,2
44.5946,40,49,37
BAD QUERY
44.8485,40,49,33
44.7391,40,49,23
BAD QUERY
45,42,49,3
46,44,48,2
BAD QUERY
44.2174,40,49,23
45.7,43,49,10
44.28,40,49,25
44.1818,40,48,11
45,40,49,11
44.2903,40,49,31
44.88,40,49,25
BAD QUERY
44.8125,40,49,32
43,41,45,3
46,43,49,4
BAD QUERY
44.6053,40,49,38
43.3333,41,46,3
45.1333,40,49,15
44.8182,41,49,11
44.4091,41,49,22
43.5,40,47,2
44.4894,40,49,47
46,43,49,2
44.0833,41,49,12
BAD QUERY
45.5,43,48,2
44.2222,40,49,27
44.6875,40,49,16
40,40,40,1
44.3529,40,49,17
44.5714,40,49,21
43.75,41,46,8
45,44,46,2
45.375,41,49,8
46,43,49,9
44.5652,40,49,23
44.5,41,48,2
44.0333,40,49,30
44,40,49,24
BAD QUERY
BAD QUERY
45.0455,40,49,22
44.4,40,49,5
44.9167,40,49,24
44.5,41,48,2
44.32,40,49,25
43.4615,40,49,13
BAD QUERY
46.6667,46,47,3
43.5,41,46,2
44.9259,40,49,27
44.7778,40,49,27
45,41,49,10
44.1364,40,49,22
45.125,41,49,8
BAD QUERY
BAD QUERY
44.7692,40,49,13
44,42,47,5
BAD QUERY
47,43,49,3
44.8667,40,49,15
45.2,41,48,5
45.5,42,49,2
44.5926,40,49,27
45.5,43,48,8
43.5333,41,46,15
44.3929,40,49,28
44.8857,40,49,35
44.0588,40,49,17
44.8182,40,49,33
NO DATA
44.5714,40,49,28
43.3333,40,47,3
44.1379,40,49,29
BAD QUERY
BAD QUERY
45,43,47,2
BAD QUERY
46,43,49,7
40,40,40,1
BAD QUERY
BAD QUERY
44.7,40,49,10
BAD QUERY
46.6,43,49,5
BAD QUERY
44.12,40,49,25
BAD QUERY
44.2609,40,49,23
45.2,41,49,5
45.1579,40,49,19
45.2,43,48,10
44.3571,40,49,42
43.8,42,49,5
BAD QUERY
44.7059,40,49,17
44.8966,40,49,29
44,41,49,19
44.5556,41,49,9
NO DATA
49,49,49,1
44.5484,40,49,31
46,46,46,1
44.2593,40,49,27
45.1667,40,49,6
BAD QUERY
44.6667,42,49,6
43.4545,40,49,11
44.2667,40,49,15
44.8125,40,49,32
44.4,43,46,5
45.2857,41,49,7
44.9615,40,49,26
44.375,40,49,24
45.0556,40,49,18
44.2727,40,49,33
44.5,43,46,2
45.0833,40,49,12
45.6667,40,49,9
BAD QUERY
BAD QUERY
44.5,43,46,2
44.5,40,49,48
47,47,47,1
44.5,43,46,2
BAD QUERY
44.6571,40,49,35
44.9167,40,49,12
44.7857,40,49,28
44.4,41,48,10
BAD QUERY
BAD QUERY
44.25,40,49,4
44.3333,41,49,6
44.5,40,49,18
BAD QUERY
47.1667,42,49,6
44,41,46,6
44.3125,40,49,16
BAD QUERY
44.75,41,49,4
44.3333,40,49,27
43.5455,41,49,11
44.4146,40,49,41
44.6154,40,49,13
43.8095,40,48,21
44.4,40,49,25
BAD QUERY
BAD QUERY
44.6667,42,49,6
45,40,49,6
44.4167,40,49,36
44.5,42,47,2
NO DATA
BAD QUERY
44.0588,40,49,17
44.2812,40,49,32
44.5,40,49,20
46.1,42,49,10
BAD QUERY
43.9375,41,49,16
44.6667,41,49,9
44.6667,41,48,12
BAD QUERY
42.5,42,44,4
BAD QUERY
45,40,48,3
44.5385,41,49,13
45.5,41,49,10
44.8333,40,49,12
44.8667,40,49,30
44.9444,40,49,18
43,42,44,2
45.875,43,49,8
44,43,45,2
44.439,40,49,41
44.1429,40,49,35
45.5,40,49,6
46.8,42,49,5
BAD QUERY
44.5143,40,49,35
45.5,43,48,2
46.3333,43,49,6
45.4286,40,49,14
42,42,42,1
46,43,49,6
44.5,41,49,8
BAD QUERY
45.5,41,49,18
44.3,41,48,10
43.25,40,49,4
44,41,46,3
BAD QUERY
44.2,41,49,5
43.375,40,47,8
45.5,45,46,2
